HMDB_ID,Name,MF,Exact_Mass,category
HMDB0007849,LysoPA(0:0/16:0),C19H39O7P,410.2433401,0
HMDB0007850,LysoPA(0:0/18:0),C21H43O7P,438.2746402,0
HMDB0007851,LysoPA(0:0/18:1(9Z)),C21H41O7P,436.2589907,0
HMDB0007852,"LysoPA(0:0/18:2(9Z,12Z))",C21H39O7P,434.2433406,0
HMDB0007858,PA(16:0/18:1(11Z)),C37H71O8P,674.4886562,0
HMDB0007860,"PA(16:0/18:2(9Z,12Z))",C37H69O8P,672.4730057,0
HMDB0007861,"PA(18:0/18:2(9Z,12Z))",C39H73O8P,700.5043058,0
HMDB0007866,PC(14:0/14:0),C36H72NO8P,677.4995548,0
HMDB0007867,PC(14:0/14:1(9Z)),C36H70NO8P,675.4839047,0
HMDB0007868,PC(14:0/15:0),C37H74NO8P,691.5152049,0
HMDB0007869,PC(14:0/16:0),C38H76NO8P,705.5308549,0
HMDB0007870,PC(14:0/16:1(9Z)),C38H74NO8P,703.5152049,0
HMDB0007872,PC(14:0/18:1(11Z)),C40H78NO8P,731.546505,0
HMDB0007874,"PC(14:0/18:2(9Z,12Z))",C40H76NO8P,729.5308549,0
HMDB0007875,"PC(14:0/18:3(6Z,9Z,12Z))",C40H74NO8P,727.5152049,0
HMDB0007877,"PC(14:0/18:4(6Z,9Z,12Z,15Z))",C40H72NO8P,725.4995548,0
HMDB0007878,PC(14:0/20:0),C42H84NO8P,761.5934552,0
HMDB0007879,PC(14:0/20:1(11Z)),C42H82NO8P,759.5778051,0
HMDB0007880,"PC(14:0/20:2(11Z,14Z))",C42H80NO8P,757.5621551,0
HMDB0007881,"PC(14:0/20:3(5Z,8Z,11Z))",C42H78NO8P,755.546505,0
HMDB0007883,"PC(14:0/20:4(5Z,8Z,11Z,14Z))",C42H76NO8P,753.5308549,0
HMDB0007885,"PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",C42H74NO8P,751.5152049,0
HMDB0007886,PC(14:0/22:0),C44H88NO8P,789.6247553,0
HMDB0007887,PC(14:0/22:1(13Z)),C44H86NO8P,787.6091052,0
HMDB0007889,"PC(14:0/22:4(7Z,10Z,13Z,16Z))",C44H80NO8P,781.5621551,0
HMDB0007890,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",C44H78NO8P,779.546505,0
HMDB0007892,"PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H76NO8P,777.5308549,0
HMDB0007893,PC(14:0/24:0),C46H92NO8P,817.6560554,0
HMDB0007894,PC(14:0/24:1(15Z)),C46H90NO8P,815.6404054,0
HMDB0007895,PC(14:0/P-16:0),C38H76NO7P,689.5359403,0
HMDB0007896,PC(14:0/P-18:0),C40H80NO7P,717.5672404,0
HMDB0007897,PC(14:0/P-18:1(11Z)),C40H78NO7P,715.5515904,0
HMDB0007900,PC(14:1(9Z)/14:1(9Z)),C36H68NO8P,673.4682547,0
HMDB0007901,PC(14:1(9Z)/15:0),C37H72NO8P,689.4995548,0
HMDB0007903,PC(14:1(9Z)/16:1(9Z)),C38H72NO8P,701.4995548,0
HMDB0007910,"PC(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C40H70NO8P,723.4839047,0
HMDB0007918,"PC(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C42H72NO8P,749.4995548,0
HMDB0007921,"PC(14:1(9Z)/22:2(13Z,16Z))",C44H82NO8P,783.5778051,0
HMDB0007925,"PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H74NO8P,775.5152049,0
HMDB0007927,PC(14:1(9Z)/24:1(15Z)),C46H88NO8P,813.6247553,0
HMDB0007928,PC(14:1(9Z)/P-16:0),C38H74NO7P,687.5202902,0
HMDB0007930,PC(14:1(9Z)/P-18:1(11Z)),C40H76NO7P,713.5359403,0
HMDB0007935,PC(15:0/16:0),C39H78NO8P,719.546505,0
HMDB0007936,PC(15:0/16:1(9Z)),C39H76NO8P,717.5308549,0
HMDB0007937,PC(15:0/18:0),C41H82NO8P,747.5778051,0
HMDB0007938,PC(15:0/18:1(11Z)),C41H80NO8P,745.5621551,0
HMDB0007940,"PC(15:0/18:2(9Z,12Z))",C41H78NO8P,743.546505,0
HMDB0007941,"PC(15:0/18:3(6Z,9Z,12Z))",C41H76NO8P,741.5308549,0
HMDB0007943,"PC(15:0/18:4(6Z,9Z,12Z,15Z))",C41H74NO8P,739.5152049,0
HMDB0007944,PC(15:0/20:0),C43H86NO8P,775.6091052,0
HMDB0007945,PC(15:0/20:1(11Z)),C43H84NO8P,773.5934552,0
HMDB0007946,"PC(15:0/20:2(11Z,14Z))",C43H82NO8P,771.5778051,0
HMDB0007947,"PC(15:0/20:3(5Z,8Z,11Z))",C43H80NO8P,769.5621551,0
HMDB0007949,"PC(15:0/20:4(5Z,8Z,11Z,14Z))",C43H78NO8P,767.546505,0
HMDB0007951,"PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))",C43H76NO8P,765.5308549,0
HMDB0007952,PC(15:0/22:1(13Z)),C45H88NO8P,801.6247553,0
HMDB0007953,PC(15:0/22:0),C45H90NO8P,803.6404054,0
HMDB0007954,"PC(15:0/22:2(13Z,16Z))",C45H86NO8P,799.6091052,0
HMDB0007955,"PC(15:0/22:4(7Z,10Z,13Z,16Z))",C45H82NO8P,795.5778051,0
HMDB0007956,"PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))",C45H80NO8P,793.5621551,0
HMDB0007958,"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H78NO8P,791.546505,0
HMDB0007959,PC(15:0/24:0),C47H94NO8P,831.6717055,0
HMDB0007960,PC(15:0/24:1(15Z)),C47H92NO8P,829.6560554,0
HMDB0007961,PC(15:0/P-16:0),C39H78NO7P,703.5515904,0
HMDB0007962,PC(15:0/P-18:0),C41H82NO7P,731.5828905,0
HMDB0007963,PC(15:0/P-18:1(11Z)),C41H80NO7P,729.5672404,0
HMDB0007988,"PC(16:0/22:4(7Z,10Z,13Z,16Z))",C46H84NO8P,809.5934552,0
HMDB0007989,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",C46H82NO8P,807.5778051,0
HMDB0007991,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H80NO8P,805.5621551,0
HMDB0007992,PC(16:0/24:0),C48H96NO8P,845.6873556,0
HMDB0007993,PC(16:0/24:1(15Z)),C48H94NO8P,843.6717055,0
HMDB0007995,PC(16:0/P-18:0),C42H84NO7P,745.5985406,0
HMDB0007996,PC(16:0/P-18:1(11Z)),C42H82NO7P,743.5828905,0
HMDB0008020,"PC(16:1(9Z)/22:2(13Z,16Z))",C46H86NO8P,811.6091052,0
HMDB0008023,"PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H78NO8P,803.546505,0
HMDB0008026,PC(16:1(9Z)/24:1(15Z)),C48H92NO8P,841.6560554,0
HMDB0008029,PC(16:1(9Z)/P-18:1(11Z)),C42H80NO7P,741.5672404,0
HMDB0008054,"PC(18:0/22:4(7Z,10Z,13Z,16Z))",C48H88NO8P,837.6247553,0
HMDB0008055,"PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",C48H86NO8P,835.6091052,0
HMDB0008057,"PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H84NO8P,833.5934552,0
HMDB0008058,PC(18:0/24:0),C50H100NO8P,873.7186557,0
HMDB0008059,PC(18:0/24:1(15Z)),C50H98NO8P,871.7030056,0
HMDB0008061,PC(18:0/P-18:0),C44H88NO7P,773.6298407,0
HMDB0008062,PC(18:0/P-18:1(11Z)),C44H86NO7P,771.6141906,0
HMDB0008086,"PC(18:1(11Z)/22:2(13Z,16Z))",C48H90NO8P,839.6404054,0
HMDB0008090,"PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H82NO8P,831.5778051,0
HMDB0008092,PC(18:1(11Z)/24:1(15Z)),C50H96NO8P,869.6873556,0
HMDB0008095,PC(18:1(11Z)/P-18:1(11Z)),C44H84NO7P,769.5985406,0
HMDB0008156,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H80NO8P,829.5621551,0
HMDB0008158,"PC(18:2(9Z,12Z)/24:1(15Z))",C50H94NO8P,867.6717055,0
HMDB0008161,"PC(18:2(9Z,12Z)/P-18:1(11Z))",C44H82NO7P,767.5828905,0
HMDB0008182,"PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C46H76NO8P,801.5308549,0
HMDB0008189,"PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H78NO8P,827.546505,0
HMDB0008191,"PC(18:3(6Z,9Z,12Z)/24:1(15Z))",C50H92NO8P,865.6560554,0
HMDB0008192,"PC(18:3(6Z,9Z,12Z)/P-16:0)",C42H78NO7P,739.5515904,0
HMDB0008194,"PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))",C44H80NO7P,765.5672404,0
HMDB0008240,"PC(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C44H72NO8P,773.4995548,0
HMDB0008248,"PC(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C46H74NO8P,799.5152049,0
HMDB0008255,"PC(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H76NO8P,825.5308549,0
HMDB0008257,"PC(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))",C50H90NO8P,863.6404054,0
HMDB0008258,"PC(18:4(6Z,9Z,12Z,15Z)/P-16:0)",C42H76NO7P,737.5359403,0
HMDB0008260,"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))",C44H78NO7P,763.5515904,0
HMDB0008288,"PC(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H88NO8P,861.6247553,0
HMDB0008289,PC(20:0/24:0),C52H104NO8P,901.7499558,0
HMDB0008290,PC(20:0/24:1(15Z)),C52H102NO8P,899.7343058,0
HMDB0008292,PC(20:0/P-18:0),C46H92NO7P,801.6611408,0
HMDB0008293,PC(20:0/P-18:1(11Z)),C46H90NO7P,799.6454908,0
HMDB0008321,"PC(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H86NO8P,859.6091052,0
HMDB0008323,PC(20:1(11Z)/24:1(15Z)),C52H100NO8P,897.7186557,0
HMDB0008326,PC(20:1(11Z)/P-18:1(11Z)),C46H88NO7P,797.6298407,0
HMDB0008354,"PC(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H84NO8P,857.5934552,0
HMDB0008356,"PC(20:2(11Z,14Z)/24:1(15Z))",C52H98NO8P,895.7030056,0
HMDB0008359,"PC(20:2(11Z,14Z)/P-18:1(11Z))",C46H86NO7P,795.6141906,0
HMDB0008387,"PC(20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H82NO8P,855.5778051,0
HMDB0008389,"PC(20:3(5Z,8Z,11Z)/24:1(15Z))",C52H96NO8P,893.6873556,0
HMDB0008392,"PC(20:3(5Z,8Z,11Z)/P-18:1(11Z))",C46H84NO7P,793.5985406,0
HMDB0008452,"PC(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H80NO8P,853.5621551,0
HMDB0008454,"PC(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))",C52H94NO8P,891.6717055,0
HMDB0008457,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))",C46H82NO7P,791.5828905,0
HMDB0008518,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H78NO8P,851.546505,0
HMDB0008520,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z))",C52H92NO8P,889.6560554,0
HMDB0008523,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",C46H80NO7P,789.5672404,0
HMDB0008552,PC(22:0/24:0),C54H108NO8P,929.7812559,0
HMDB0008553,PC(22:0/24:1(15Z)),C54H106NO8P,927.7656059,0
HMDB0008555,PC(22:0/P-18:0),C48H96NO7P,829.6924409,0
HMDB0008556,PC(22:0/P-18:1(11Z)),C48H94NO7P,827.6767909,0
HMDB0008583,"PC(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H90NO8P,887.6404054,0
HMDB0008585,PC(22:1(13Z)/24:1(15Z)),C54H104NO8P,925.7499558,0
HMDB0008588,PC(22:1(13Z)/P-18:1(11Z)),C48H92NO7P,825.6611408,0
HMDB0008616,"PC(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H88NO8P,885.6247553,0
HMDB0008618,"PC(22:2(13Z,16Z)/24:1(15Z))",C54H102NO8P,923.7343058,0
HMDB0008621,"PC(22:2(13Z,16Z)/P-18:1(11Z))",C48H90NO7P,823.6454908,0
HMDB0008647,"PC(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C52H86NO8P,883.6091052,0
HMDB0008649,"PC(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H84NO8P,881.5934552,0
HMDB0008650,"PC(22:4(7Z,10Z,13Z,16Z)/24:0)",C54H100NO8P,921.7186557,0
HMDB0008651,"PC(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))",C54H98NO8P,919.7030056,0
HMDB0008653,"PC(22:4(7Z,10Z,13Z,16Z)/P-18:0)",C48H88NO7P,821.6298407,0
HMDB0008654,"PC(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z))",C48H86NO7P,819.6141906,0
HMDB0008682,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H82NO8P,879.5778051,0
HMDB0008684,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",C54H96NO8P,917.6873556,0
HMDB0008687,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(11Z))",C48H84NO7P,817.5985406,0
HMDB0008748,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H80NO8P,877.5621551,0
HMDB0008750,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))",C54H94NO8P,915.6717055,0
HMDB0008753,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))",C48H82NO7P,815.5828905,0
HMDB0008782,PC(24:0/24:0),C56H112NO8P,957.8125561,0
HMDB0008783,PC(24:0/24:1(15Z)),C56H110NO8P,955.796906,0
HMDB0008785,PC(24:0/P-18:0),C50H100NO7P,857.7237411,0
HMDB0008786,PC(24:0/P-18:1(11Z)),C50H98NO7P,855.708091,0
HMDB0008816,PC(24:1(15Z)/24:1(15Z)),C56H108NO8P,953.7812559,0
HMDB0008819,PC(24:1(15Z)/P-18:1(11Z)),C50H96NO7P,853.6924409,0
HMDB0008821,PE(14:0/14:0),C33H66NO8P,635.4526051,0
HMDB0008822,PE(14:0/14:1(9Z)),C33H64NO8P,633.436955,0
HMDB0008823,PE(14:0/15:0),C34H68NO8P,649.4682552,0
HMDB0008824,PE(14:0/16:0),C35H70NO8P,663.4839052,0
HMDB0008825,PE(14:0/16:1(9Z)),C35H68NO8P,661.4682552,0
HMDB0008829,"PE(14:0/18:2(9Z,12Z))",C37H70NO8P,687.4839047,0
HMDB0008830,"PE(14:0/18:3(6Z,9Z,12Z))",C37H68NO8P,685.4682547,0
HMDB0008832,"PE(14:0/18:4(6Z,9Z,12Z,15Z))",C37H66NO8P,683.4526046,0
HMDB0008835,"PE(14:0/20:2(11Z,14Z))",C39H74NO8P,715.5152049,0
HMDB0008836,"PE(14:0/20:3(5Z,8Z,11Z))",C39H72NO8P,713.4995548,0
HMDB0008838,"PE(14:0/20:4(5Z,8Z,11Z,14Z))",C39H70NO8P,711.4839047,0
HMDB0008840,"PE(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",C39H68NO8P,709.4682547,0
HMDB0008845,"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",C41H72NO8P,737.4995548,0
HMDB0008847,"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C41H70NO8P,735.4839047,0
HMDB0008850,PE(14:0/P-16:0),C35H70NO7P,647.4889901,0
HMDB0008851,PE(14:0/P-18:0),C37H74NO7P,675.5202902,0
HMDB0008852,PE(14:0/P-18:1(11Z)),C37H72NO7P,673.5046402,0
HMDB0008855,PE(14:1(9Z)/14:1(9Z)),C33H62NO8P,631.4213045,0
HMDB0008856,PE(14:1(9Z)/15:0),C34H66NO8P,647.4526046,0
HMDB0008858,PE(14:1(9Z)/16:1(9Z)),C35H66NO8P,659.4526046,0
HMDB0008865,"PE(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C37H64NO8P,681.4369545,0
HMDB0008873,"PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C39H66NO8P,707.4526046,0
HMDB0008880,"PE(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C41H68NO8P,733.4682547,0
HMDB0008883,PE(14:1(9Z)/P-16:0),C35H68NO7P,645.47334,0
HMDB0008885,PE(14:1(9Z)/P-18:1(11Z)),C37H70NO7P,671.4889901,0
HMDB0008896,"PE(15:0/18:3(6Z,9Z,12Z))",C38H70NO8P,699.4839047,0
HMDB0008898,"PE(15:0/18:4(6Z,9Z,12Z,15Z))",C38H68NO8P,697.4682547,0
HMDB0008916,PE(15:0/P-16:0),C36H72NO7P,661.5046402,0
HMDB0008946,"PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H74NO8P,763.5152049,0
HMDB0008951,PE(16:0/P-18:1(11Z)),C39H76NO7P,701.5359403,0
HMDB0008979,"PE(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H72NO8P,761.4995548,0
HMDB0008984,PE(16:1(9Z)/P-18:1(11Z)),C39H74NO7P,699.5202902,0
HMDB0009041,"PE(18:1(11Z)/22:2(13Z,16Z))",C45H84NO8P,797.5934552,0
HMDB0009045,"PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H76NO8P,789.5308549,0
HMDB0009047,PE(18:1(11Z)/24:1(15Z)),C47H90NO8P,827.6404054,0
HMDB0009050,PE(18:1(11Z)/P-18:1(11Z)),C41H78NO7P,727.5515904,0
HMDB0009111,"PE(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H74NO8P,787.5152049,0
HMDB0009113,"PE(18:2(9Z,12Z)/24:1(15Z))",C47H88NO8P,825.6247553,0
HMDB0009116,"PE(18:2(9Z,12Z)/P-18:1(11Z))",C41H76NO7P,725.5359403,0
HMDB0009137,"PE(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C43H70NO8P,759.4839047,0
HMDB0009144,"PE(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H72NO8P,785.4995548,0
HMDB0009146,"PE(18:3(6Z,9Z,12Z)/24:1(15Z))",C47H86NO8P,823.6091052,0
HMDB0009147,"PE(18:3(6Z,9Z,12Z)/P-16:0)",C39H72NO7P,697.5046402,0
HMDB0009149,"PE(18:3(6Z,9Z,12Z)/P-18:1(11Z))",C41H74NO7P,723.5202902,0
HMDB0009195,"PE(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C41H66NO8P,731.4526046,0
HMDB0009203,"PE(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C43H68NO8P,757.4682547,0
HMDB0009210,"PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H70NO8P,783.4839047,0
HMDB0009212,"PE(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))",C47H84NO8P,821.5934552,0
HMDB0009213,"PE(18:4(6Z,9Z,12Z,15Z)/P-16:0)",C39H70NO7P,695.4889901,0
HMDB0009215,"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))",C41H72NO7P,721.5046402,0
HMDB0009243,"PE(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H82NO8P,819.5778051,0
HMDB0009244,PE(20:0/24:0),C49H98NO8P,859.7030056,0
HMDB0009245,PE(20:0/24:1(15Z)),C49H96NO8P,857.6873556,0
HMDB0009247,PE(20:0/P-18:0),C43H86NO7P,759.6141906,0
HMDB0009248,PE(20:0/P-18:1(11Z)),C43H84NO7P,757.5985406,0
HMDB0009276,"PE(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H80NO8P,817.5621551,0
HMDB0009278,PE(20:1(11Z)/24:1(15Z)),C49H94NO8P,855.6717055,0
HMDB0009281,PE(20:1(11Z)/P-18:1(11Z)),C43H82NO7P,755.5828905,0
HMDB0009309,"PE(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H78NO8P,815.546505,0
HMDB0009311,"PE(20:2(11Z,14Z)/24:1(15Z))",C49H92NO8P,853.6560554,0
HMDB0009314,"PE(20:2(11Z,14Z)/P-18:1(11Z))",C43H80NO7P,753.5672404,0
HMDB0009342,"PE(20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H76NO8P,813.5308549,0
HMDB0009344,"PE(20:3(5Z,8Z,11Z)/24:1(15Z))",C49H90NO8P,851.6404054,0
HMDB0009408,"PE(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H74NO8P,811.5152049,0
HMDB0009410,"PE(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))",C49H88NO8P,849.6247553,0
HMDB0009413,"PE(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))",C43H76NO7P,749.5359403,0
HMDB0009474,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H72NO8P,809.4995548,0
HMDB0009476,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z))",C49H86NO8P,847.6091052,0
HMDB0009508,PE(22:0/24:0),C51H102NO8P,887.7343058,0
HMDB0009509,PE(22:0/24:1(15Z)),C51H100NO8P,885.7186557,0
HMDB0009511,PE(22:0/P-18:0),C45H90NO7P,787.6454908,0
HMDB0009512,PE(22:0/P-18:1(11Z)),C45H88NO7P,785.6298407,0
HMDB0009540,"PE(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C49H84NO8P,845.5934552,0
HMDB0009542,PE(22:1(13Z)/24:1(15Z)),C51H98NO8P,883.7030056,0
HMDB0009545,PE(22:1(13Z)/P-18:1(11Z)),C45H86NO7P,783.6141906,0
HMDB0009573,"PE(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C49H82NO8P,843.5778051,0
HMDB0009575,"PE(22:2(13Z,16Z)/24:1(15Z))",C51H96NO8P,881.6873556,0
HMDB0009578,"PE(22:2(13Z,16Z)/P-18:1(11Z))",C45H84NO7P,781.5985406,0
HMDB0009603,"PE(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C49H80NO8P,841.5621551,0
HMDB0009605,"PE(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C49H78NO8P,839.546505,0
HMDB0009606,"PE(22:4(7Z,10Z,13Z,16Z)/24:0)",C51H94NO8P,879.6717055,0
HMDB0009607,"PE(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))",C51H92NO8P,877.6560554,0
HMDB0009610,"PE(22:4(7Z,10Z,13Z,16Z)/P-18:0)",C45H82NO7P,779.5828905,0
HMDB0009611,"PE(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z))",C45H80NO7P,777.5672404,0
HMDB0009639,"PE(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C49H76NO8P,837.5308549,0
HMDB0009641,"PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",C51H90NO8P,875.6404054,0
HMDB0009644,"PE(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(11Z))",C45H78NO7P,775.5515904,0
HMDB0009705,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C49H74NO8P,835.5152049,0
HMDB0009707,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))",C51H88NO8P,873.6247553,0
HMDB0009710,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))",C45H76NO7P,773.5359403,0
HMDB0009739,PE(24:0/24:0),C53H106NO8P,915.7656059,0
HMDB0009740,PE(24:0/24:1(15Z)),C53H104NO8P,913.7499558,0
HMDB0009742,PE(24:0/P-18:0),C47H94NO7P,815.6767909,0
HMDB0009743,PE(24:0/P-18:1(11Z)),C47H92NO7P,813.6611408,0
HMDB0009773,PE(24:1(15Z)/24:1(15Z)),C53H102NO8P,911.7343058,0
HMDB0009776,PE(24:1(15Z)/P-18:1(11Z)),C47H90NO7P,811.6454908,0
HMDB0009778,PI(16:0/16:0),C41H79O13P,810.5258291,0
HMDB0009779,PI(16:0/16:1(9Z)),C41H77O13P,808.5101791,0
HMDB0009780,"PI(16:0/16:2(9Z,12Z))",C41H75O13P,806.494529,0
HMDB0009781,PI(16:0/18:0),C43H83O13P,838.5571293,0
HMDB0009782,PI(16:0/18:1(11Z)),C43H81O13P,836.5414792,0
HMDB0009784,"PI(16:0/18:2(9Z,12Z))",C43H79O13P,834.5258291,0
HMDB0009785,PI(16:0/20:0),C45H87O13P,866.5884294,0
HMDB0009786,"PI(16:0/20:2(11Z,14Z))",C45H83O13P,862.5571293,0
HMDB0009787,"PI(16:0/20:3(5Z,8Z,11Z))",C45H81O13P,860.5414792,0
HMDB0009789,"PI(16:0/20:4(5Z,8Z,11Z,14Z))",C45H79O13P,858.5258291,0
HMDB0009791,"PI(16:0/22:2(13Z,16Z))",C47H87O13P,890.5884294,0
HMDB0009792,"PI(16:0/22:3(10Z,13Z,16Z))",C47H85O13P,888.5727793,0
HMDB0009793,"PI(16:0/22:4(10Z,13Z,16Z,19Z))",C47H83O13P,886.5571293,0
HMDB0009795,"PI(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",C47H81O13P,884.5414792,0
HMDB0009817,"PI(18:0/22:4(10Z,13Z,16Z,19Z))",C49H87O13P,914.5884294,0
HMDB0009819,"PI(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",C49H85O13P,912.5727793,0
HMDB0009821,"PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C49H83O13P,910.5571293,0
HMDB0009922,"PIP(16:0/22:4(10Z,13Z,16Z,19Z))",C47H84O16P2,966.5234597,0
HMDB0009923,PIP(16:0/18:0),C43H84O16P2,918.5234597,0
HMDB0009924,PIP(16:0/18:1(11Z)),C43H82O16P2,916.5078096,0
HMDB0009926,"PIP(16:0/18:2(9Z,12Z))",C43H80O16P2,914.4921595,0
HMDB0009927,PIP(16:0/20:1(11Z)),C45H86O16P2,944.5391097,0
